model,model_ru,n_features,feature_set,validation,metric,value,ci_low,ci_high,value_ci
svc_rbf,SVM с RBF-ядром,10,dfa,cv_oof,precision,0.71,0.6176314142678349,0.7959183673469388,0.710 [0.618; 0.796]
svc_rbf,SVM с RBF-ядром,10,dfa,cv_oof,npv,0.671875,0.5555555555555556,0.7869100844510679,0.672 [0.556; 0.787]
svc_rbf,SVM с RBF-ядром,10,dfa,cv_oof,f1,0.7395833333333334,0.6630419769397069,0.8020833333333334,0.740 [0.663; 0.802]
svc_rbf,SVM с RBF-ядром,10,dfa,cv_oof,mcc,0.37536264671100894,0.22896993903797963,0.5105344190023557,0.375 [0.229; 0.511]
logreg,Логистическая регрессия,14,event,cv_oof,roc_auc,0.9643719806763285,0.9288308757409881,0.9904466557233197,0.964 [0.929; 0.990]
logreg,Логистическая регрессия,14,event,cv_oof,pr_auc,0.9784422083107989,0.957788169885634,0.9930453054539814,0.978 [0.958; 0.993]
logreg,Логистическая регрессия,14,event,cv_oof,accuracy,0.926829268292683,0.8780487804878049,0.9634146341463414,0.927 [0.878; 0.963]
logreg,Логистическая регрессия,14,event,cv_oof,balanced_accuracy,0.9302536231884058,0.8860454613879272,0.9664420226757751,0.930 [0.886; 0.966]
logreg,Логистическая регрессия,14,event,cv_oof,sensitivity,0.9021739130434783,0.8333333333333334,0.9583333333333334,0.902 [0.833; 0.958]
logreg,Логистическая регрессия,14,event,cv_oof,specificity,0.9583333333333334,0.9078896761133604,1.0,0.958 [0.908; 1.000]
logreg,Логистическая регрессия,14,event,cv_oof,precision,0.9651162790697675,0.9210376794258373,1.0,0.965 [0.921; 1.000]
logreg,Логистическая регрессия,14,event,cv_oof,npv,0.8846153846153846,0.807209483093665,0.9500154320987653,0.885 [0.807; 0.950]
logreg,Логистическая регрессия,14,event,cv_oof,f1,0.9325842696629213,0.8876990326263294,0.9680851063829787,0.933 [0.888; 0.968]
logreg,Логистическая регрессия,14,event,cv_oof,mcc,0.8551024816224644,0.7678207024907531,0.9279761904761905,0.855 [0.768; 0.928]
rf,Случайный лес,14,event,cv_oof,roc_auc,0.980072463768116,0.9599940506050119,0.9954566106315311,0.980 [0.960; 0.995]
rf,Случайный лес,14,event,cv_oof,pr_auc,0.9845297037836782,0.9672926097575034,0.9966398226372869,0.985 [0.967; 0.997]
rf,Случайный лес,14,event,cv_oof,accuracy,0.9390243902439024,0.8963414634146342,0.975609756097561,0.939 [0.896; 0.976]
rf,Случайный лес,14,event,cv_oof,balanced_accuracy,0.9396135265700483,0.8990496263659719,0.9755195552910068,0.940 [0.899; 0.976]
rf,Случайный лес,14,event,cv_oof,sensitivity,0.9347826086956522,0.8804347826086957,0.9797979797979798,0.935 [0.880; 0.980]
rf,Случайный лес,14,event,cv_oof,specificity,0.9444444444444444,0.8888888888888888,0.9873457278481013,0.944 [0.889; 0.987]
rf,Случайный лес,14,event,cv_oof,precision,0.9555555555555556,0.9090647857889237,0.9899015151515151,0.956 [0.909; 0.990]
rf,Случайный лес,14,event,cv_oof,npv,0.918918918918919,0.8533235294117648,0.9746835443037974,0.919 [0.853; 0.975]
rf,Случайный лес,14,event,cv_oof,f1,0.945054945054945,0.9071006481128479,0.978021978021978,0.945 [0.907; 0.978]
rf,Случайный лес,14,event,cv_oof,mcc,0.8768475438971286,0.7937214659445498,0.9509218899818449,0.877 [0.794; 0.951]
svc_rbf,SVM с RBF-ядром,14,event,cv_oof,roc_auc,0.9821859903381642,0.9640017169371932,0.9950994944852941,0.982 [0.964; 0.995]
svc_rbf,SVM с RBF-ядром,14,event,cv_oof,pr_auc,0.9858310918441333,0.9701101764913834,0.9964930505675172,0.986 [0.970; 0.996]
svc_rbf,SVM с RBF-ядром,14,event,cv_oof,accuracy,0.9451219512195121,0.9024390243902439,0.975609756097561,0.945 [0.902; 0.976]
svc_rbf,SVM с RBF-ядром,14,event,cv_oof,balanced_accuracy,0.9450483091787439,0.9035170117558152,0.9772298657773861,0.945 [0.904; 0.977]
svc_rbf,SVM с RBF-ядром,14,event,cv_oof,sensitivity,0.9456521739130435,0.8924731182795699,0.9891304347826086,0.946 [0.892; 0.989]
svc_rbf,SVM с RBF-ядром,14,event,cv_oof,specificity,0.9444444444444444,0.8840579710144928,0.9875,0.944 [0.884; 0.988]
svc_rbf,SVM с RBF-ядром,14,event,cv_oof,precision,0.9560439560439561,0.9081632653061225,0.9900990099009901,0.956 [0.908; 0.990]
svc_rbf,SVM с RBF-ядром,14,event,cv_oof,npv,0.9315068493150684,0.8630008561643836,0.9859154929577465,0.932 [0.863; 0.986]
svc_rbf,SVM с RBF-ядром,14,event,cv_oof,f1,0.9508196721311475,0.9124945175438596,0.9801980198019802,0.951 [0.912; 0.980]
svc_rbf,SVM с RBF-ядром,14,event,cv_oof,mcc,0.8888228003772927,0.8035886764217297,0.9515203510686345,0.889 [0.804; 0.952]
logreg,Логистическая регрессия,15,spec_shape,cv_oof,roc_auc,0.7664553140096619,0.6881534096119302,0.8415886594600814,0.766 [0.688; 0.842]
logreg,Логистическая регрессия,15,spec_shape,cv_oof,pr_auc,0.7862207795501468,0.6873810111577698,0.872423651865268,0.786 [0.687; 0.872]
logreg,Логистическая регрессия,15,spec_shape,cv_oof,accuracy,0.7195121951219512,0.6522865853658537,0.786737804878048,0.720 [0.652; 0.787]
logreg,Логистическая регрессия,15,spec_shape,cv_oof,balanced_accuracy,0.7182971014492754,0.6479007884673633,0.7904841369263436,0.718 [0.648; 0.790]
logreg,Логистическая регрессия,15,spec_shape,cv_oof,sensitivity,0.7282608695652174,0.6333333333333333,0.8119138287455118,0.728 [0.633; 0.812]
logreg,Логистическая регрессия,15,spec_shape,cv_oof,specificity,0.7083333333333334,0.6,0.8169057025077293,0.708 [0.600; 0.817]
logreg,Логистическая регрессия,15,spec_shape,cv_oof,precision,0.7613636363636364,0.6666666666666666,0.8500265957446806,0.761 [0.667; 0.850]
logreg,Логистическая регрессия,15,spec_shape,cv_oof,npv,0.6710526315789473,0.5609756097560976,0.7721662830840045,0.671 [0.561; 0.772]
logreg,Логистическая регрессия,15,spec_shape,cv_oof,f1,0.7444444444444445,0.6666666666666666,0.8128430393136276,0.744 [0.667; 0.813]
logreg,Логистическая регрессия,15,spec_shape,cv_oof,mcc,0.4345002138351125,0.2939792483906227,0.5733597493182071,0.435 [0.294; 0.573]
