roi,band,feature,tbi_mean,control_mean,delta_tbi_minus_control,tbi_median,control_median,delta_median_tbi_minus_control,tbi_iqr,control_iqr,hedges_g,rank_biserial,u_stat,p_value,n_tbi,n_control,q_fdr,significant_fdr_0_05,feature_block,method,direction,significance,tbi_median_iqr,control_median_iqr,abs_hedges_g
temporal,alpha,burst_mean_interburst_interval_sec,,,,,,,,,,,,,0,0,1.0,False,Burst,,NA,,NA [NA],NA [NA],
temporal,beta,burst_mean_interburst_interval_sec,,,,,,,,,,,,,0,0,1.0,False,Burst,,NA,,NA [NA],NA [NA],
frontal,beta,burst_mean_peak_z,4.315989958541998,4.298168091787264,0.017821866754734295,4.17562521118926,4.2157140814601135,-0.040088870270853505,0.46574804462154074,0.5138747038887921,0.040287341026731226,0.0006038647342994086,3314.0,0.9960343167636422,92,72,1.0,False,Burst,,ниже при ЧМТ,,4.176 [0.466],4.216 [0.514],0.040287341026731226
temporal,beta,burst_mean_peak_z,5.094491800392585,4.7887252118506,0.30576658854198513,4.598266051097935,4.525709318709822,0.07255673238811333,0.9820058586836451,0.708379486741916,0.23162337995267823,-0.0063405797101449,3291.0,0.9458437559894168,92,72,1.0,False,Burst,,выше при ЧМТ,,4.598 [0.982],4.526 [0.708],0.23162337995267823
temporal,beta,burst_median_duration_sec,0.10626811594202898,0.10542708333333334,0.000841032608695641,0.1025833333333333,0.10275000000000001,-0.00016666666666670382,0.012083333333333349,0.010781249999999992,0.059827874002930714,-0.0016606280193236511,3306.5,0.9867811476637871,92,72,1.0,False,Burst,,ниже при ЧМТ,,0.103 [0.012],0.103 [0.011],0.059827874002930714
,alpha,density_75,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,coh,без разницы,,0.300 [0],0.300 [0],
,beta,density_75,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,coh,без разницы,,0.300 [0],0.300 [0],
,theta,density_75,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,coh,без разницы,,0.300 [0],0.300 [0],
,alpha,density_75,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,imcoh,без разницы,,0.300 [0],0.300 [0],
,beta,density_75,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,imcoh,без разницы,,0.300 [0],0.300 [0],
,theta,density_75,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,imcoh,без разницы,,0.300 [0],0.300 [0],
,alpha,density_75,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,plv,без разницы,,0.300 [0],0.300 [0],
,beta,density_75,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,plv,без разницы,,0.300 [0],0.300 [0],
,theta,density_75,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,plv,без разницы,,0.300 [0],0.300 [0],
,alpha,density_75,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,wpli,без разницы,,0.300 [0],0.300 [0],
,beta,density_75,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,wpli,без разницы,,0.300 [0],0.300 [0],
,theta,density_75,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,wpli,без разницы,,0.300 [0],0.300 [0],
,alpha,mean_strength,0.35419874781564353,0.3576868636230649,-0.003488115807421366,0.3492883669911567,0.34297418654613476,0.006314180445021911,0.07863451051493336,0.08622143202783566,-0.057958021257041435,-0.004227053140096637,3298.0,0.9643206033278935,92,72,1.0,False,Connectivity,coh,выше при ЧМТ,,0.349 [0.079],0.343 [0.086],0.057958021257041435
,beta,median_strength,0.20131992646547922,0.20036654648594165,0.0009533799795375664,0.19349085039786657,0.19202336450867757,0.0014674858891889908,0.06916108061067996,0.05951691492761152,0.015000403293599173,0.016002415458937103,3365.0,0.861897403968593,92,72,1.0,False,Connectivity,coh,выше при ЧМТ,,0.193 [0.069],0.192 [0.060],0.015000403293599173
,theta,median_strength,0.2955388749126177,0.29063981337140415,0.004899061541213556,0.2866206263701789,0.27376776286744586,0.012852863502733014,0.12027686825453757,0.13137580947168678,0.05001123989182951,0.028683574879227125,3407.0,0.754184297070756,92,72,1.0,False,Connectivity,coh,выше при ЧМТ,,0.287 [0.120],0.274 [0.131],0.05001123989182951
,theta,median_strength,0.04004478727606176,0.04016984565190441,-0.000125058375842646,0.03213760258294872,0.028273013419206516,0.003864589163742202,0.03064172615350154,0.019790032958938344,-0.0035359001213518967,0.048913043478260976,3474.0,0.5925585036105594,92,72,1.0,False,Connectivity,imcoh,выше при ЧМТ,,0.032 [0.031],0.028 [0.020],0.0035359001213518967
,theta,median_strength,0.08974366957376258,0.08798440081215347,0.0017592687616091035,0.0643207283183841,0.05956898439244403,0.004751743925940077,0.06606091087544873,0.05198626485321388,0.0212829334979635,0.05283816425120769,3487.0,0.5631238563741272,92,72,1.0,False,Connectivity,wpli,выше при ЧМТ,,0.064 [0.066],0.060 [0.052],0.0212829334979635
,alpha,n_roi_used,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,coh,без разницы,,5.000 [0],5.000 [0],
,beta,n_roi_used,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,coh,без разницы,,5.000 [0],5.000 [0],
,theta,n_roi_used,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,coh,без разницы,,5.000 [0],5.000 [0],
,alpha,n_roi_used,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,imcoh,без разницы,,5.000 [0],5.000 [0],
,beta,n_roi_used,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,imcoh,без разницы,,5.000 [0],5.000 [0],
,theta,n_roi_used,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,imcoh,без разницы,,5.000 [0],5.000 [0],
,alpha,n_roi_used,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,plv,без разницы,,5.000 [0],5.000 [0],
,beta,n_roi_used,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,plv,без разницы,,5.000 [0],5.000 [0],
,theta,n_roi_used,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,plv,без разницы,,5.000 [0],5.000 [0],
,alpha,n_roi_used,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,wpli,без разницы,,5.000 [0],5.000 [0],
,beta,n_roi_used,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,wpli,без разницы,,5.000 [0],5.000 [0],
,theta,n_roi_used,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,,0.0,3312.0,1.0,92,72,1.0,False,Connectivity,wpli,без разницы,,5.000 [0],5.000 [0],
,,event_mean_active_channels,15.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,,0.0,1237.5,1.0,45,55,1.0,False,Events,,без разницы,,15.000 [0],15.000 [0],
